The current process just got forked. Disabling parallelism to avoid deadlocks...
To disable this warning, please explicitly set TOKENIZERS_PARALLELISM=(true | false)
Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
------------------beginning epoch------------------
latest loss:tensor(12.1887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0820, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2721, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0360, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9385, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0178, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.2428, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6206, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1786, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9869, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3030, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8504, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9522, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0850, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8831, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1413, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7723, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0875, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2957, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0203, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0274, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3904, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.2916, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2284, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4743, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5720, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0962, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3706, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1530, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7987, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4906, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3278, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6073, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3308, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4262, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3322, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8455, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6217, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3405, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2289, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9362, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4976, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4228, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3257, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6932, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7958, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7335, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7695, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4894, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2185, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5884, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0666, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8995, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7757, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.2794, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0398, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8915, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4082, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.8995, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3500, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9040, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3286, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0352, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1228, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1319, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3619, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0353, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6995, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2271, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.5080, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7915, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5949, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8708, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4766, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3725, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7035, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6497, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3613, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7670, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9565, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.4204, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.4400, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2842, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7631, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9172, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9989, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6972, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0944, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6741, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1578, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.3525, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8173, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2291, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0470, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7809, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4985, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0174, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3523, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1051, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4165, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3234, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5889, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6922, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2078, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3528, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3547, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1907, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5246, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5272, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0838, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1940, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5520, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4354, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6435, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4339, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8782, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1083, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6310, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9722, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3595, device='cuda:0', grad_fn=<AddBackward0>)
------------------Training completed------------------
{0: {0: 14613, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1127369, 2: 1283500, 'tag': ['O']}, 2: {0: 35967, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21646, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69572, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14333, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141518
general hits: 0
total epoch loss:  13991.865544438362
average train loss: 0.010901336614287778
validating..
------------------Validation completed------------------
{0: {0: 14614, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 0, 1: 1127370, 2: 0, 'tag': ['O']}, 2: {0: 35968, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21647, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 69573, 1: 0, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14334, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.0
general misses: 141522
general hits: 0
An epoch was completed.
------------------beginning epoch------------------
latest loss:tensor(2.1885, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8357, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2795, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7516, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.1749, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3066, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5523, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7443, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4528, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1449, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.5814, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0052, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5875, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9525, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.3912, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5533, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2325, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2112, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8297, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2387, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8447, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1886, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1346, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4433, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6282, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4134, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.7763, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.3251, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7789, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.0745, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7391, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0114, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8815, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3256, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0846, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6548, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1046, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9577, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6369, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4858, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3787, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3228, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5274, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3541, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.0374, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3192, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3139, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3433, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8588, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3441, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6776, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3714, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7042, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4720, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4779, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6878, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0774, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7919, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6137, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6951, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0806, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7701, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7562, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1084, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.6316, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5369, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3475, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.3280, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1125, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4526, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8793, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.7755, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7886, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7588, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6420, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4578, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0308, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7869, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5334, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8655, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5919, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0579, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4422, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0678, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2304, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3802, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1742, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.7442, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.2783, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.8195, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0517, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.4045, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8031, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7748, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1279, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6388, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8774, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1160, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4091, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3623, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9432, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2854, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5028, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4711, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5369, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9890, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9392, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2327, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3913, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.7478, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5579, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2852, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3574, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8483, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2026, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6430, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1775, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1458, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4927, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8800, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.5704, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5597, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6255, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0019, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6380, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2843, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0563, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7492, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4637, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4148, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8082, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9576, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7516, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2304, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2528, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5091, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5534, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9914, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0488, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9891, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9097, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8371, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1023, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6662, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.3171, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.7488, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9848, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3489, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8036, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7403, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5510, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.7073, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6088, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.9168, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4265, device='cuda:0', grad_fn=<AddBackward0>)
